,Title,Description,Published_date,views,likes,comments,ids
214,What is a Budget? | Finance lessons for kids | Varsity Junior | Ep - 2 (English),"In the second part of Varsity Junior, the kids are tasked with helping the Charming town of Solva prepare for its annual harvest festival. As they go about helping Joshi Uncle shortlist the right place to buy sweets, flowers, and vegetables for the harvest festival, the kids learn some valuable lessons about being thoughtful about money and spending. 

Being thoughtful with money is not an easy thing. Most of our money choices are on autopilot, driven by our impulses. The word ""budget"" evokes dread in not just kids but even adults. Very few people enjoy looking over each and every expense. But the idea behind budgeting isn't about fussing over every expense; it's about being deliberate about our money choices. While this video is for kids, even grownups can learn a thing or two.

Links to Refer
Rupee tales (illustrated story books for children on topics related to money and finance): https://rupeetales.com/
Varsity Junior Episode 1 - Ideas by the lake: https://www.youtube.com/watch?v=9155SZc96kk

Other Important Links
Free & Open Stock Market & Financial Education: https://zerodha.com/varsity/ 
Open Zerodha Account - https://zerodha.com/open-account?c=ZMPVAR

Social Media
Twitter - https://twitter.com/ZerodhaVarsity
Instagram - https://instagram.com/zerodhavarsity?igshid=MzRlODBiNWFlZA==

#finance #financialliteracy #varsity #zerodha #stockmarket #kids",2023-07-22,295082,9689,0,D916Xq4Fbxg
215,"Eligible for 2.5 bonus shares, received only 2 | what are these fractional shares?","Are you curious about investing in the stock market but find it daunting to buy whole shares of expensive companies? Say hello to ""Fractional Shares""! Fractional shares allowed investors to buy and sell smaller portions of a company's stock, making it more accessible for individuals with limited funds and enabling better diversification in their investment portfolios. However,fractional shares are not officially available in the Indian stock market yet. #stockmarket  #share  #financialliteracy",2023-07-22,14717,861,5,xHs9QvRHWAY
216,How to Analayse Quarterly Results? | 5 things to look for in Company's Quarterly Results,"Quarterly Results are round the corner. Unlike our school and college results, the company’s quarterly results happen four times in a year. And these quarterly results are a goldmine of information for investors. By analyzing these results, you can get a better understanding of the company's financial health, its competitive landscape, and its future prospects.

But wait, how do you analyze these detailed results? Where and what all should investors look for?

In this video, we have discussed 5 such parameters that one needs to look for in a quarterly report. 

Also, ever wondered why the stock price falls despite a good result? 

Time Stamps
00:00 Introduction
01:18 Top Line Growth
03:52 Bottom Line Growth
05:22 QoQ & YoY
07:50 Operating Profit & Operating Profit Margin
08:50 Company Guidance & Con-Calls
10:48 Why stocks fall despite good quarterly results?
14:05 What to do after Quarterly Analysis?

Links to Refer
Learn more about the stock market here: https://zerodha.com/varsity/ 

Other Important Links
You can put your stock market knowledge to the test by taking the Varsity Certification test here: https://zerodha.com/varsity/certified/
Open Zerodha Account - https://zerodha.com/open-account?c=ZMPVAR
Get in touch with Zerodha at https://zerodha.com/contact/

Get In Touch with us
Twitter - https://twitter.com/ZerodhaVarsity
Instagram - https://instagram.com/zerodhavarsity?igshid=MzRlODBiNWFlZA==

#results  #quarterlyresults  #investing  #finance  #stockmarket  #financialeducation 

Featured Playlist
Beginners Guide to Personal Finance
https://www.youtube.com/playlist?list=PLX2SHiKfualGsjgd7fKFC-JXRF6vO73hk",2023-07-20,27392,1348,54,xDrEJkeigHA
217,Stock Split vs Bonus Issue | Difference explained in Hindi,"The names stock split and bonus issue are quite deceptive. Listening to the stock split it seems as if the number of shares might increase and when one talks about bonus issues it seems the company is giving some extra shares that too for free. But is it really true? 
Stock splits and bonus issues are two ways that companies can make their shares more affordable and accessible to investors. This can lead to an increase in demand for the shares, however, it is important to remember that stock splits and bonus issues do not change the underlying fundamentals of the company.
In this video we discuss these two corporate actions in detail and also talk about how they are different from each other in HINDI.

https://www.youtube.com/watch?v=AAphxTCTDbs

#stocksplit  #bonus #stockmarket #financialliteracy",2023-07-17,18075,620,8,agqlSGGiToQ
218,Bonus share vs. Stock split,"The names stock split and bonus issue are quite deceptive. Listening to ""stock split"" seems as if the number of shares might increase and when one talks about ""bonus issues"", it seems that the company is giving some extra shares, that too for free. But is it really true? 

Stock splits and bonus issues are two ways that companies can make their shares more affordable and accessible to investors. This can lead to an increase in demand for the shares, however, it is important to remember that stock splits and bonus issues do not change the underlying fundamentals of the company.

In this video, we discuss these two corporate actions in detail and also talk about how they are different from each other in Hindi.

Refer to the below links to learn more:

1. Face value, book value, market value - https://www.youtube.com/watch?v=EAucHlFstdU
2. Impact of bonus and split on F&O do check out the video - https://www.youtube.com/watch?v=MX-6rdHDPbE
3. Learn more about the stock market here: https://zerodha.com/varsity/ 

Time Stamps


00:00 - Introduction
00:45 - What is Stock Split?
04:05 - Why companies do Stock Split?
04:35 - What are Bonus Shares?
07:45 - Why companies do Bonus Issue?
08:20 - Difference between Stock Split and Bonus Issue
08:50 - Impact on Balance Sheet
11:38 - Conclusion


#stocksplit #bonusissue #investing #stocks #finance #trading #stockmarket #financialeducation",2023-07-13,25946,1026,86,AAphxTCTDbs
219,"Difference between face value, market value, and book value of a stock (Full video in description)","#shorts 
Difference between face value, market value, and book value of a stock: https://youtu.be/EAucHlFstdU",2023-06-30,22303,933,14,tGJSCV_A5Fw
220,"Difference between face value, market value, and book value of a stock (Hindi)","When analyzing stocks, you will encounter metrics such as face value, book value, and market value. Although market value is something we are all familiar with, it is important to understand face value and book value. This is because corporate actions are based on or affect these metrics. For example, a stock split reduces the face value, and dividends are based on the face value. 
In order to get a sense of the intrinsic value of a stock, you need to understand what book value is.  

In this video, we look at the three values and also how the price-to-book to book (P/B ratio) is calculated in Hindi.

2:28 - Why and how do companies list, and what is an IPO: https://www.youtube.com/watch?v=SV7v5WRDtLE

Learn more about the stock market here: https://zerodha.com/varsity/

You can put your stock market knowledge to the test by taking the Versity Certification test here:https://zerodha.com/varsity/certified/

#facevalue #marketvalue #bookvalue #stockmarket #financialliteracy #varsity #zerodha",2023-06-30,59958,2674,120,EAucHlFstdU
221,How to build a mutual fund portfolio? (Full video link in description),How to build a mutual fund portfolio: https://youtu.be/6Zrl3ZeqqsE,2023-06-20,3699,117,7,iJNnTAxugpI
222,Building a mutual fund portfolio,"By now, you should have realized that mutual funds are the ideal products for saving and investing for all your goals. But the issue is there are 11 equity fund categories, 16 debt fund categories, and 6 hybrid fund categories among others. How do you go about picking the right fund for the right goal? Even before you save and invest, what are the other essentials you need to take care of? 

In this video, Karthik explains:

1. Why you should get term insurance (life) and health insurance.
2. How to pick the right fund for the right goal

Learn more about how to save and invest for your goals here: https://zerodha.com/varsity/chapter/the-mutual-fund-portfolio

Watch all the previous videos in the personal finance module here: https://www.youtube.com/playlist?list=PLX2SHiKfualGsjgd7fKFC-JXRF6vO73hk

Watch the video where Karthik talks about Index funds here: https://www.youtube.com/watch?v=-BU8hyY-ZXk&t

You can put your stock market knowledge to the test by taking the Versity Certification test here: https://zerodha.com/varsity/certified/",2023-06-19,145316,3427,117,6Zrl3ZeqqsE
223,Analyzing debt mutual fund (Full video link in the description),"#shorts 
Analyzing debt mutual fund: https://youtu.be/1_2tzQVUqpM",2023-06-05,2832,96,0,OqOiJzVY-NY
224,Analyzing debt mutual funds,"One thing we've noticed over the years is investors spend a lot of time analyzing equity mutual funds and not enough time on debt funds. Just like equity funds, most investors pick funds based on star ratings, past returns or recommendations on finance news sites. This is a terrible idea because, all star ratings are based on past performance: higher the past returns, more the number of starts. The problem is, unlike equity funds, higher returns in debt always equals high risk. The only real way to generate high returns in debt is by investing in riskier bonds. So picking debt funds based on start ratings and past returns is a bad idea. 

The best way to choose debt funds is to understand the key risks in debt. Once you understand the risks, choosing debt funds, is really easy. In this video, Karthik explains the key data points and risks you should know when analyzing debt mutual funds. Read these chapters to learn more about debt funds: https://zerodha.com/varsity/chapter/the-debt-funds-part-1/",2023-06-05,31903,627,27,1_2tzQVUqpM
225,How to analyze an equity mutual fund? (Full video link in the description),How to analyze an equity mutual fund: https://youtu.be/k6wLmbWgies,2023-05-26,4143,166,5,kbOdovQH4t8
226,How to analyze an equity mutual fund?,"Let's say you have shortlisted a couple of equity mutual funds, how do you choose between those? While it's almost impossible to predict which fund will do better, you can ensure that you can pick funds that are well managed. Also, picking funds just by looking at the past return is a recipe for disaster. 

In this video, Karthik explains:
1. Why you shouldn't just look at point to point returns and instead look at rolling returns
2. How do understand the risk and return trade-off of funds

Check out the chapter on rolling returns to learn more: https://zerodha.com/varsity/chapter/rolling-returns/",2023-05-26,65136,1527,36,k6wLmbWgies
227,Important metrics when picking mutual funds (Full video link in the description),"#shorts 
How to pick a mutual fund: https://youtu.be/thOejbtcBjo",2023-05-12,3278,115,0,PnUhAVsAgpk
